Summons_Number,Plate_ID,Registration_State,Plate_Type,Issue_Date,Violation_Code,Vehicle_Body_Type,Vehicle_Make,Vehicle_Color,Vehicle_Year,Violation_Description,Street_Name,Violation_County,Fine_Amount,Month,Month_Name,Quarter,Day_of_Week,Day_Num,Week_Num,Is_Weekend,Fine_Category,Vehicle_Age,Vehicle_Age_Group,Vehicle_Type_Group,Is_OutOfState,State_Group,Plate_Category,Street_Type,Street_Total_Revenue,Street_Ticket_Count,Ticket_Count_Per_Plate,Is_Repeat_Offender,Offender_Tier,Violation_Severity,Is_Avoidable,Data_Completeness_Score,Is_Complete_Record
6109151668,UTP3151,VA,PAS,2014-03-31,46,SUV,FORD,BLACK,2002.0,Double Parking,NOSTRAND AVE,Bronx,115.0,3.0,March,1.0,Monday,0.0,14,0,High,12.0,11-15,OTHER,1,Other,Passenger,AVE,60875.0,705.0,1.0,0,1-2,Safety-Critical,0,36,1
1172899535,VNE3161,NY,APP,,46,VAN,HYUNDAI,ORANGE,2010.0,Double Parking,HILLSIDE AVE,Brooklyn,115.0,,,,,,,0,High,4.0,0-5,Commercial,0,NY,Other,AVE,58535.0,679.0,1.0,0,1-2,Safety-Critical,0,29,1
6989529491,PLA8701,NJ,PAS,2013-09-22,40,SUV,HONDA,RED,1998.0,Fire Hydrant,JAMAICA AVE,Manhattan,115.0,9.0,September,3.0,Sunday,6.0,38,1,High,16.0,16+,OTHER,1,Tri-State,Passenger,AVE,59330.0,692.0,1.0,0,1-2,Safety-Critical,0,36,1
8490096480,JXU2565,VA,OMT,2014-02-22,40,SUV,CHEVROLET,GREEN,2006.0,Fire Hydrant,FULTON ST,Queens,115.0,2.0,February,1.0,Saturday,5.0,8,1,High,8.0,6-10,OTHER,1,Other,Other,ST,58275.0,675.0,1.0,0,1-2,Safety-Critical,0,36,1
4869756151,BLP1012,NY,PAS,,21,SUBN,HONDA,WHITE,2014.0,No Parking - Street Cleaning,JAMAICA AVE,Queens,65.0,,,,,,,0,Medium,0.0,0-5,Passenger,0,NY,Passenger,AVE,59330.0,692.0,1.0,0,1-2,Standard,1,29,1
2141600678,TJV9904,NY,COM,2013-11-16,74,SUV,CHEVROLET,WHITE,1998.0,Missing Required Equipment,,Queens,65.0,11.0,November,4.0,Saturday,5.0,46,1,Medium,16.0,16+,OTHER,0,NY,Other,,,,1.0,0,1-2,Standard,0,32,1
7103557930,,NY,PAS,2014-05-24,46,SDN,AUDI,WHITE,2003.0,Double Parking,JAMAICA AVE,Bronx,115.0,5.0,May,2.0,Saturday,5.0,21,1,High,11.0,11-15,OTHER,0,NY,Passenger,AVE,59330.0,692.0,0.0,0,,Safety-Critical,0,34,1
7657730492,YXP6673,MA,PAS,2014-06-18,40,VAN,AUDI,ORANGE,2008.0,Fire Hydrant,COLUMBUS AVE,Brooklyn,115.0,6.0,June,2.0,Wednesday,2.0,25,0,High,6.0,6-10,Commercial,1,Other,Passenger,AVE,54800.0,650.0,1.0,0,1-2,Safety-Critical,0,36,1
4067985169,LNS4729,CT,PAS,,21,BUS,BMW,BLACK,2004.0,No Parking - Street Cleaning,5TH AVE,Brooklyn,65.0,,,,,,,0,Medium,10.0,6-10,OTHER,1,Tri-State,Passenger,AVE,58895.0,683.0,1.0,0,1-2,Standard,1,29,1
9082125721,XJQ8572,NY,COM,2013-10-21,74,SUV,OTHER,GRAY,2001.0,Missing Required Equipment,AMSTERDAM AVE,Brooklyn,65.0,10.0,October,4.0,Monday,0.0,43,0,Medium,13.0,11-15,OTHER,0,NY,Other,AVE,58295.0,663.0,1.0,0,1-2,Standard,0,36,1
2670091632,XPJ1810,NY,PAS,2014-06-16,37,SUV,HONDA,GRAY,2005.0,Expired Muni Meter,HILLSIDE AVE,Manhattan,65.0,6.0,June,2.0,Monday,0.0,25,0,Medium,9.0,6-10,OTHER,0,NY,Passenger,AVE,58535.0,679.0,1.0,0,1-2,Standard,1,36,1
1090848040,BHP2617,UNKNOWN,PAS,2013-12-14,38,SDN,HONDA,RED,1998.0,Failure to Display Muni Meter Receipt,GRAND CONCOURSE,Manhattan,65.0,12.0,December,4.0,Saturday,5.0,50,1,Medium,16.0,16+,OTHER,1,Other,Passenger,CONCOURSE,61160.0,714.0,1.0,0,1-2,Standard,0,36,1
5963015056,CQM3698,UNKNOWN,PAS,2013-07-29,14,PICK,NISSAN,BLACK,2001.0,No Standing - Day/Time Limits,COLUMBUS AVE,Manhattan,115.0,7.0,July,3.0,Monday,0.0,31,0,High,13.0,11-15,Commercial,1,Other,Passenger,AVE,54800.0,650.0,1.0,0,1-2,Standard,1,36,1
3147487660,KJQ9300,NJ,PAS,2013-10-26,40,PICK,NISSAN,SILVER,2005.0,Fire Hydrant,MADISON AVE,,115.0,10.0,October,4.0,Saturday,5.0,43,1,High,9.0,6-10,Commercial,1,Tri-State,Passenger,AVE,58890.0,676.0,1.0,0,1-2,Safety-Critical,0,35,1
2015780972,XXD2478,NJ,PAS,2013-07-17,83,DELV,TOYOTA,WHITE,2004.0,Improper Registration,JAMAICA AVE,Brooklyn,65.0,7.0,July,3.0,Wednesday,2.0,29,0,Medium,10.0,6-10,Commercial,1,Tri-State,Passenger,AVE,59330.0,692.0,1.0,0,1-2,Standard,0,36,1
6764451684,MZA7881,CT,PAS,,71,SDN,MERCEDES,GRAY,2005.0,Inspection Sticker Expired,LEXINGTON AVE,Brooklyn,65.0,,,,,,,0,Medium,9.0,6-10,OTHER,1,Tri-State,Passenger,AVE,59390.0,696.0,1.0,0,1-2,Standard,1,29,1
4167244443,PDB0756,MA,PAS,2014-01-22,40,PICK,CHEVROLET,,2004.0,Fire Hydrant,BEDFORD AVE,Bronx,115.0,1.0,January,1.0,Wednesday,2.0,4,0,High,10.0,6-10,Commercial,1,Other,Passenger,AVE,59825.0,695.0,1.0,0,1-2,Safety-Critical,0,35,1
7160394051,UJW6783,CT,PAS,2013-11-15,74,SDN,AUDI,GRAY,2009.0,Missing Required Equipment,RICHMOND AVE,Manhattan,65.0,11.0,November,4.0,Friday,4.0,46,0,Medium,5.0,0-5,OTHER,1,Tri-State,Passenger,AVE,58315.0,661.0,1.0,0,1-2,Standard,0,36,1
6538217006,VBD7947,MA,PAS,,37,SUV,JEEP,BLUE,2009.0,Expired Muni Meter,NOSTRAND AVE,Brooklyn,65.0,,,,,,,0,Medium,5.0,0-5,OTHER,1,Other,Passenger,AVE,60875.0,705.0,1.0,0,1-2,Standard,1,29,1
3087050235,VBH8291,PA,PAS,,40,SUV,MERCEDES,BLACK,2007.0,Fire Hydrant,MADISON AVE,Queens,115.0,,,,,,,0,High,7.0,6-10,OTHER,1,Other,Passenger,AVE,58890.0,676.0,1.0,0,1-2,Safety-Critical,0,29,1
8563007469,,NY,PAS,2014-04-17,14,DELV,TOYOTA,WHITE,2013.0,No Standing - Day/Time Limits,RICHMOND AVE,Manhattan,115.0,4.0,April,2.0,Thursday,3.0,16,0,High,1.0,0-5,Commercial,0,NY,Passenger,AVE,58315.0,661.0,0.0,0,,Standard,1,34,1
3195758393,KZB4775,NY,PAS,,40,VAN,NISSAN,BLUE,2007.0,Fire Hydrant,MADISON AVE,Manhattan,115.0,,,,,,,0,High,7.0,6-10,Commercial,0,NY,Passenger,AVE,58890.0,676.0,1.0,0,1-2,Safety-Critical,0,29,1
6366418987,VAV5507,TX,OMS,2013-10-17,21,DELV,AUDI,GRAY,2003.0,No Parking - Street Cleaning,5TH AVE,Manhattan,65.0,10.0,October,4.0,Thursday,3.0,42,0,Medium,11.0,11-15,Commercial,1,Other,Other,AVE,58895.0,683.0,1.0,0,1-2,Standard,1,36,1
4293069999,YTS9153,NY,COM,,37,DELV,HONDA,BROWN,2004.0,Expired Muni Meter,JAMAICA AVE,Manhattan,65.0,,,,,,,0,Medium,10.0,6-10,Commercial,0,NY,Other,AVE,59330.0,692.0,1.0,0,1-2,Standard,1,29,1
9006535478,ACB5906,CT,PAS,2014-03-13,40,SUV,CHEVROLET,SILVER,2000.0,Fire Hydrant,,Bronx,115.0,3.0,March,1.0,Thursday,3.0,11,0,High,14.0,11-15,OTHER,1,Tri-State,Passenger,,,,1.0,0,1-2,Safety-Critical,0,32,1
8819457893,LVE7264,PA,SRF,2014-01-19,71,VAN,VOLVO,SILVER,2001.0,Inspection Sticker Expired,ATLANTIC AVE,Bronx,65.0,1.0,January,1.0,Sunday,6.0,3,1,Medium,13.0,11-15,Commercial,1,Other,Other,AVE,56870.0,658.0,1.0,0,1-2,Standard,1,36,1
6147142330,ARZ2662,NY,OMT,2014-05-26,36,SDN,FORD,WHITE,,Exceeding Parking Time Limit,GRAND CONCOURSE,Queens,65.0,5.0,May,2.0,Monday,0.0,22,0,Medium,,,OTHER,0,NY,Other,CONCOURSE,61160.0,714.0,1.0,0,1-2,Standard,0,33,1
4478719374,HDB3882,NY,PAS,,21,SUV,HONDA,RED,2004.0,No Parking - Street Cleaning,FORDHAM RD,Bronx,65.0,,,,,,,0,Medium,10.0,6-10,OTHER,0,NY,Passenger,RD,61945.0,723.0,1.0,0,1-2,Standard,1,29,1
1778197615,BRC1337,NY,PAS,,20,SDN,HONDA,RED,2006.0,No Parking - Day/Time Limits,FLATBUSH AVE,Bronx,65.0,,,,,,,0,Medium,8.0,6-10,OTHER,0,NY,Passenger,AVE,58250.0,690.0,1.0,0,1-2,Standard,1,29,1
3725058806,DTU9612,NY,PAS,2013-11-13,71,PICK,OTHER,SILVER,2002.0,Inspection Sticker Expired,GRAND CONCOURSE,Manhattan,65.0,11.0,November,4.0,Wednesday,2.0,46,0,Medium,12.0,11-15,Commercial,0,NY,Passenger,CONCOURSE,61160.0,714.0,1.0,0,1-2,Standard,1,36,1
1985197631,LWS1037,CT,PAS,,71,TAXI,OTHER,BLACK,2004.0,Inspection Sticker Expired,RICHMOND AVE,Bronx,65.0,,,,,,,0,Medium,10.0,6-10,OTHER,1,Tri-State,Passenger,AVE,58315.0,661.0,1.0,0,1-2,Standard,1,29,1
5863173472,VQU9579,NY,COM,,37,SDN,MERCEDES,YELLOW,2005.0,Expired Muni Meter,BEDFORD AVE,Brooklyn,65.0,,,,,,,0,Medium,9.0,6-10,OTHER,0,NY,Other,AVE,59825.0,695.0,1.0,0,1-2,Standard,1,29,1
5459749856,MML3054,MA,,2014-04-14,14,SUBN,FORD,BLACK,2004.0,No Standing - Day/Time Limits,MADISON AVE,Bronx,115.0,4.0,April,2.0,Monday,0.0,16,0,High,10.0,6-10,Passenger,1,Other,Other,AVE,58890.0,676.0,1.0,0,1-2,Standard,1,35,1
5253730454,UQC9246,NY,OMT,,20,SUV,NISSAN,WHITE,2014.0,No Parking - Day/Time Limits,JAMAICA AVE,Bronx,65.0,,,,,,,0,Medium,0.0,0-5,OTHER,0,NY,Other,AVE,59330.0,692.0,1.0,0,1-2,Standard,1,29,1
4990446958,GMA3537,CT,PAS,,46,SUV,NISSAN,BLACK,2011.0,Double Parking,FORDHAM RD,Brooklyn,115.0,,,,,,,0,High,3.0,0-5,OTHER,1,Tri-State,Passenger,RD,61945.0,723.0,1.0,0,1-2,Safety-Critical,0,29,1
2830957372,NVR7821,NY,COM,,83,SUV,MERCEDES,RED,2014.0,Improper Registration,MADISON AVE,Manhattan,65.0,,,,,,,0,Medium,0.0,0-5,OTHER,0,NY,Other,AVE,58890.0,676.0,1.0,0,1-2,Standard,0,29,1
3647707140,SMZ6770,NY,PAS,,14,sdn,HONDA,GRAY,2009.0,No Standing - Day/Time Limits,FORDHAM RD,Manhattan,115.0,,,,,,,0,High,5.0,0-5,OTHER,0,NY,Passenger,RD,61945.0,723.0,1.0,0,1-2,Standard,1,29,1
5513818912,VJM3315,NY,PAS,2014-04-25,19,SDN,NISSAN,YELLOW,1999.0,No Standing - Bus Stop,AMSTERDAM AVE,Brooklyn,115.0,4.0,April,2.0,Friday,4.0,17,0,High,15.0,11-15,OTHER,0,NY,Passenger,AVE,58295.0,663.0,1.0,0,1-2,Standard,1,36,1
1993974205,NHR7098,NY,PAS,2014-01-21,40,SUBN,CHEVROLET,WHITE,2009.0,Fire Hydrant,ATLANTIC AVE,Bronx,115.0,1.0,January,1.0,Tuesday,1.0,4,0,High,5.0,0-5,Passenger,0,NY,Passenger,AVE,56870.0,658.0,1.0,0,1-2,Safety-Critical,0,36,1
6738840177,UQL6304,NJ,COM,,36,SDN,TOYOTA,WHITE,2009.0,Exceeding Parking Time Limit,FORDHAM RD,Bronx,65.0,,,,,,,0,Medium,5.0,0-5,OTHER,1,Tri-State,Other,RD,61945.0,723.0,1.0,0,1-2,Standard,0,29,1
3058127882,WXA9790,MA,COM,2013-10-21,38,SUBN,BMW,RED,2006.0,Failure to Display Muni Meter Receipt,NOSTRAND AVE,Manhattan,65.0,10.0,October,4.0,Monday,0.0,43,0,Medium,8.0,6-10,Passenger,1,Other,Other,AVE,60875.0,705.0,1.0,0,1-2,Standard,0,36,1
7484815168,MRE6363,NY,PAS,,20,SUV,OTHER,WHITE,2012.0,No Parking - Day/Time Limits,JAMAICA AVE,Brooklyn,65.0,,,,,,,0,Medium,2.0,0-5,OTHER,0,NY,Passenger,AVE,59330.0,692.0,1.0,0,1-2,Standard,1,29,1
3765414165,FHG7079,NY,PAS,2014-03-18,46,DELV,FORD,BROWN,2008.0,Double Parking,AMSTERDAM AVE,Brooklyn,115.0,3.0,March,1.0,Tuesday,1.0,12,0,High,6.0,6-10,Commercial,0,NY,Passenger,AVE,58295.0,663.0,1.0,0,1-2,Safety-Critical,0,36,1
2306915575,SLS5595,NJ,PAS,,40,,VOLVO,GREEN,2012.0,Fire Hydrant,COLUMBUS AVE,Manhattan,115.0,,,,,,,0,High,2.0,0-5,OTHER,1,Tri-State,Passenger,AVE,54800.0,650.0,1.0,0,1-2,Safety-Critical,0,28,1
6451370453,RXD9197,FL,COM,2013-08-16,40,van,TOYOTA,,2010.0,Fire Hydrant,GRAND CONCOURSE,Manhattan,115.0,8.0,August,3.0,Friday,4.0,33,0,High,4.0,0-5,OTHER,1,Other,Other,CONCOURSE,61160.0,714.0,1.0,0,1-2,Safety-Critical,0,35,1
2795615023,DRY0737,NY,PAS,2013-07-25,21,SDN,HYUNDAI,BROWN,2013.0,No Parking - Street Cleaning,BROADWAY,Brooklyn,65.0,7.0,July,3.0,Thursday,3.0,30,0,Medium,1.0,0-5,OTHER,0,NY,Passenger,BROADWAY,59700.0,710.0,1.0,0,1-2,Standard,1,36,1
1204253178,CEK6346,NY,PAS,2013-08-26,21,SDN,TOYOTA,WHITE,2001.0,No Parking - Street Cleaning,LEXINGTON AVE,Bronx,65.0,8.0,August,3.0,Monday,0.0,35,0,Medium,13.0,11-15,OTHER,0,NY,Passenger,AVE,59390.0,696.0,1.0,0,1-2,Standard,1,36,1
1175617484,GYA6344,NY,COM,2013-09-17,14,MC,FORD,SILVER,2003.0,No Standing - Day/Time Limits,ATLANTIC AVE,Brooklyn,115.0,9.0,September,3.0,Tuesday,1.0,38,0,High,11.0,11-15,OTHER,0,NY,Other,AVE,56870.0,658.0,1.0,0,1-2,Standard,1,36,1
9813833954,GGZ1289,NY,PAS,2014-05-18,37,SUV,MERCEDES,YELLOW,2008.0,Expired Muni Meter,BROADWAY,,65.0,5.0,May,2.0,Sunday,6.0,20,1,Medium,6.0,6-10,OTHER,0,NY,Passenger,BROADWAY,59700.0,710.0,1.0,0,1-2,Standard,1,35,1
8493664415,GPM1014,NY,PAS,,46,,MERCEDES,,2004.0,Double Parking,JAMAICA AVE,Queens,115.0,,,,,,,0,High,10.0,6-10,OTHER,0,NY,Passenger,AVE,59330.0,692.0,1.0,0,1-2,Safety-Critical,0,27,1
6205403961,FDM0227,NY,PAS,2014-06-14,21,PICK,AUDI,BLACK,2002.0,No Parking - Street Cleaning,AMSTERDAM AVE,,65.0,6.0,June,2.0,Saturday,5.0,24,1,Medium,12.0,11-15,Commercial,0,NY,Passenger,AVE,58295.0,663.0,1.0,0,1-2,Standard,1,35,1
7322441686,,NY,OMS,,74,SDN,NISSAN,WHITE,,Missing Required Equipment,AMSTERDAM AVE,Staten Island,65.0,,,,,,,0,Medium,,,OTHER,0,NY,Other,AVE,58295.0,663.0,0.0,0,,Standard,0,24,1
5727735496,HKL5986,NY,PAS,,46,SUBN,MERCEDES,BLACK,1999.0,Double Parking,PARK AVE,Staten Island,115.0,,,,,,,0,High,15.0,11-15,Passenger,0,NY,Passenger,AVE,57350.0,660.0,1.0,0,1-2,Safety-Critical,0,29,1
6088849062,VSU6072,NY,,,83,SDN,DODGE,GRAY,1998.0,Improper Registration,COLUMBUS AVE,Manhattan,65.0,,,,,,,0,Medium,16.0,16+,OTHER,0,NY,Other,AVE,54800.0,650.0,1.0,0,1-2,Standard,0,28,1
9368005850,VLQ7952,NY,PAS,2014-01-14,38,SUV,CHEVROLET,SILVER,2004.0,Failure to Display Muni Meter Receipt,MADISON AVE,Brooklyn,65.0,1.0,January,1.0,Tuesday,1.0,3,0,Medium,10.0,6-10,OTHER,0,NY,Passenger,AVE,58890.0,676.0,1.0,0,1-2,Standard,0,36,1
6856536838,DMG5191,NY,PAS,,21,SDN,HONDA,WHITE,2005.0,No Parking - Street Cleaning,GRAND CONCOURSE,Brooklyn,65.0,,,,,,,0,Medium,9.0,6-10,OTHER,0,NY,Passenger,CONCOURSE,61160.0,714.0,1.0,0,1-2,Standard,1,29,1
2307202048,LZF2896,NY,PAS,,20,SDN,HONDA,GRAY,,No Parking - Day/Time Limits,HILLSIDE AVE,Manhattan,65.0,,,,,,,0,Medium,,,OTHER,0,NY,Passenger,AVE,58535.0,679.0,1.0,0,1-2,Standard,1,26,1
9648610631,CUD3080,NY,COM,2014-02-25,38,SUV,CHEVROLET,GREEN,2000.0,Failure to Display Muni Meter Receipt,HILLSIDE AVE,Manhattan,65.0,2.0,February,1.0,Tuesday,1.0,9,0,Medium,14.0,11-15,OTHER,0,NY,Other,AVE,58535.0,679.0,1.0,0,1-2,Standard,0,36,1
4702151315,FUG7188,NY,SRF,2014-03-28,21,VAN,HYUNDAI,GRAY,2003.0,No Parking - Street Cleaning,LEXINGTON AVE,Queens,65.0,3.0,March,1.0,Friday,4.0,13,0,Medium,11.0,11-15,Commercial,0,NY,Other,AVE,59390.0,696.0,1.0,0,1-2,Standard,1,36,1
6717510876,AVZ6210,PA,PAS,,21,TAXI,TOYOTA,WHITE,2013.0,No Parking - Street Cleaning,HILLSIDE AVE,Brooklyn,65.0,,,,,,,0,Medium,1.0,0-5,OTHER,1,Other,Passenger,AVE,58535.0,679.0,1.0,0,1-2,Standard,1,29,1
2595976710,DCV2618,NY,com,,21,SUBN,TOYOTA,ORANGE,2009.0,No Parking - Street Cleaning,BROADWAY,Manhattan,65.0,,,,,,,0,Medium,5.0,0-5,Passenger,0,NY,Other,BROADWAY,59700.0,710.0,1.0,0,1-2,Standard,1,29,1
8087762657,RAA1762,CT,PAS,,40,suv,TOYOTA,BLACK,2013.0,Fire Hydrant,BROADWAY,Manhattan,115.0,,,,,,,0,High,1.0,0-5,OTHER,1,Tri-State,Passenger,BROADWAY,59700.0,710.0,1.0,0,1-2,Safety-Critical,0,29,1
2649479425,JDB6264,NY,SRF,2014-06-14,14,VAN,MERCEDES,BLUE,2003.0,No Standing - Day/Time Limits,FLATBUSH AVE,Bronx,115.0,6.0,June,2.0,Saturday,5.0,24,1,High,11.0,11-15,Commercial,0,NY,Other,AVE,58250.0,690.0,1.0,0,1-2,Standard,1,36,1
4810468370,RYT3221,NY,PAS,,20,SUV,HONDA,WHITE,2006.0,No Parking - Day/Time Limits,BROADWAY,Manhattan,65.0,,,,,,,0,Medium,8.0,6-10,OTHER,0,NY,Passenger,BROADWAY,59700.0,710.0,1.0,0,1-2,Standard,1,29,1
1516917996,CVC6667,NJ,PAS,2014-06-15,21,SUV,HONDA,GRAY,2014.0,No Parking - Street Cleaning,AMSTERDAM AVE,Manhattan,65.0,6.0,June,2.0,Sunday,6.0,24,1,Medium,0.0,0-5,OTHER,1,Tri-State,Passenger,AVE,58295.0,663.0,1.0,0,1-2,Standard,1,36,1
1817906089,TKS5832,NY,PAS,,38,SDN,MERCEDES,GRAY,2001.0,Failure to Display Muni Meter Receipt,BROADWAY,Brooklyn,65.0,,,,,,,0,Medium,13.0,11-15,OTHER,0,NY,Passenger,BROADWAY,59700.0,710.0,1.0,0,1-2,Standard,0,29,1
8321459188,ZHZ4163,NY,APP,2013-11-14,46,DELV,AUDI,GRAY,2000.0,Double Parking,ATLANTIC AVE,Staten Island,115.0,11.0,November,4.0,Thursday,3.0,46,0,High,14.0,11-15,Commercial,0,NY,Other,AVE,56870.0,658.0,1.0,0,1-2,Safety-Critical,0,36,1
4974994992,GQV6911,NY,PAS,2014-05-25,40,SUV,FORD,GRAY,,Fire Hydrant,BROADWAY,Manhattan,115.0,5.0,May,2.0,Sunday,6.0,21,1,High,,,OTHER,0,NY,Passenger,BROADWAY,59700.0,710.0,1.0,0,1-2,Safety-Critical,0,33,1
6767702860,PQV5697,NY,PAS,2013-12-22,21,BUS,MERCEDES,BLACK,2003.0,No Parking - Street Cleaning,MADISON AVE,Queens,65.0,12.0,December,4.0,Sunday,6.0,51,1,Medium,11.0,11-15,OTHER,0,NY,Passenger,AVE,58890.0,676.0,1.0,0,1-2,Standard,1,36,1
8410324652,XEN3940,NY,PAS,2013-08-27,21,DELV,TOYOTA,GRAY,2010.0,No Parking - Street Cleaning,BROADWAY,Queens,65.0,8.0,August,3.0,Tuesday,1.0,35,0,Medium,4.0,0-5,Commercial,0,NY,Passenger,BROADWAY,59700.0,710.0,1.0,0,1-2,Standard,1,36,1
4095681282,RCS8883,UNKNOWN,,2013-11-28,14,SUV,MAZDA,GRAY,2011.0,No Standing - Day/Time Limits,MADISON AVE,Manhattan,115.0,11.0,November,4.0,Thursday,3.0,48,0,High,3.0,0-5,OTHER,1,Other,Other,AVE,58890.0,676.0,1.0,0,1-2,Standard,1,35,1
1188167272,VXJ2744,NY,TRC,,21,VAN,FORD,BLACK,1998.0,No Parking - Street Cleaning,NOSTRAND AVE,Queens,65.0,,,,,,,0,Medium,16.0,16+,Commercial,0,NY,Other,AVE,60875.0,705.0,1.0,0,1-2,Standard,1,29,1
6118341434,XPG5048,MD,PAS,2013-09-19,14,SUV,OTHER,BLACK,2001.0,No Standing - Day/Time Limits,BROADWAY,Brooklyn,115.0,9.0,September,3.0,Thursday,3.0,38,0,High,13.0,11-15,OTHER,1,Other,Passenger,BROADWAY,59700.0,710.0,1.0,0,1-2,Standard,1,36,1
9483102271,APW9351,NY,PAS,2014-02-18,46,SDN,OTHER,GREEN,2001.0,Double Parking,AMSTERDAM AVE,Queens,115.0,2.0,February,1.0,Tuesday,1.0,8,0,High,13.0,11-15,OTHER,0,NY,Passenger,AVE,58295.0,663.0,1.0,0,1-2,Safety-Critical,0,36,1
9138589488,LVV4578,NY,OMT,,46,SUV,AUDI,BROWN,2003.0,Double Parking,RICHMOND AVE,Queens,115.0,,,,,,,0,High,11.0,11-15,OTHER,0,NY,Other,AVE,58315.0,661.0,1.0,0,1-2,Safety-Critical,0,29,1
4080891187,XWR3510,UNKNOWN,PAS,,40,DELV,TOYOTA,RED,2006.0,Fire Hydrant,,Brooklyn,115.0,,,,,,,0,High,8.0,6-10,Commercial,1,Other,Passenger,,,,1.0,0,1-2,Safety-Critical,0,25,1
9207034721,ADJ8314,NY,COM,2014-03-14,14,DELV,MERCEDES,WHITE,1999.0,No Standing - Day/Time Limits,MADISON AVE,Manhattan,115.0,3.0,March,1.0,Friday,4.0,11,0,High,15.0,11-15,Commercial,0,NY,Other,AVE,58890.0,676.0,1.0,0,1-2,Standard,1,36,1
5585773087,LPZ8816,UNKNOWN,PAS,2013-09-30,46,SUBN,TOYOTA,SILVER,2014.0,Double Parking,5TH AVE,Bronx,115.0,9.0,September,3.0,Monday,0.0,40,0,High,0.0,0-5,Passenger,1,Other,Passenger,AVE,58895.0,683.0,1.0,0,1-2,Safety-Critical,0,36,1
1093951990,APK1681,NY,PAS,2014-03-17,74,SUV,OTHER,BLUE,2009.0,Missing Required Equipment,FORDHAM RD,Brooklyn,65.0,3.0,March,1.0,Monday,0.0,12,0,Medium,5.0,0-5,OTHER,0,NY,Passenger,RD,61945.0,723.0,1.0,0,1-2,Standard,0,36,1
7868312675,ESU2362,NY,PAS,2013-08-24,37,SDN,JEEP,WHITE,2007.0,Expired Muni Meter,FLATBUSH AVE,,65.0,8.0,August,3.0,Saturday,5.0,34,1,Medium,7.0,6-10,OTHER,0,NY,Passenger,AVE,58250.0,690.0,1.0,0,1-2,Standard,1,35,1
5848735640,SQF6559,NY,PAS,2014-05-17,46,,OTHER,GRAY,2010.0,Double Parking,5TH AVE,Manhattan,115.0,5.0,May,2.0,Saturday,5.0,20,1,High,4.0,0-5,OTHER,0,NY,Passenger,AVE,58895.0,683.0,1.0,0,1-2,Safety-Critical,0,35,1
3431702140,MPD9474,NY,PAS,2013-11-30,14,COMO,MERCEDES,GRAY,2002.0,No Standing - Day/Time Limits,GRAND CONCOURSE,Queens,115.0,11.0,November,4.0,Saturday,5.0,48,1,High,12.0,11-15,OTHER,0,NY,Passenger,CONCOURSE,61160.0,714.0,1.0,0,1-2,Standard,1,36,1
3979862624,PTJ7673,NY,PAS,2014-05-24,14,VAN,OTHER,BLACK,2003.0,No Standing - Day/Time Limits,COLUMBUS AVE,Queens,115.0,5.0,May,2.0,Saturday,5.0,21,1,High,11.0,11-15,Commercial,0,NY,Passenger,AVE,54800.0,650.0,1.0,0,1-2,Standard,1,36,1
7002190272,WTX1774,NY,PAS,2014-03-17,74,VAN,BMW,BLACK,2010.0,Missing Required Equipment,RICHMOND AVE,Manhattan,65.0,3.0,March,1.0,Monday,0.0,12,0,Medium,4.0,0-5,Commercial,0,NY,Passenger,AVE,58315.0,661.0,1.0,0,1-2,Standard,0,36,1
5172725742,SWV4128,NY,PAS,,21,VAN,CHEVROLET,,2006.0,No Parking - Street Cleaning,5TH AVE,Brooklyn,65.0,,,,,,,0,Medium,8.0,6-10,Commercial,0,NY,Passenger,AVE,58895.0,683.0,1.0,0,1-2,Standard,1,28,1
6005862628,GAF9361,NY,COM,,36,SUBN,BMW,RED,2014.0,Exceeding Parking Time Limit,,Manhattan,65.0,,,,,,,0,Medium,0.0,0-5,Passenger,0,NY,Other,,,,1.0,0,1-2,Standard,0,25,1
8642345291,MYG0692,NY,COM,2013-09-17,38,SUBN,NISSAN,BLACK,2011.0,Failure to Display Muni Meter Receipt,5TH AVE,Queens,65.0,9.0,September,3.0,Tuesday,1.0,38,0,Medium,3.0,0-5,Passenger,0,NY,Other,AVE,58895.0,683.0,1.0,0,1-2,Standard,0,36,1
2166058670,JJB5201,UNKNOWN,COM,,38,SUV,OTHER,SILVER,2013.0,Failure to Display Muni Meter Receipt,RICHMOND AVE,Manhattan,65.0,,,,,,,0,Medium,1.0,0-5,OTHER,1,Other,Other,AVE,58315.0,661.0,1.0,0,1-2,Standard,0,29,1
1790558940,,NY,OMT,2013-09-21,21,SUV,MERCEDES,BLACK,2002.0,No Parking - Street Cleaning,BEDFORD AVE,Queens,65.0,9.0,September,3.0,Saturday,5.0,38,1,Medium,12.0,11-15,OTHER,0,NY,Other,AVE,59825.0,695.0,0.0,0,,Standard,1,34,1
3992397136,,CT,PAS,,46,PICK,OTHER,SILVER,2012.0,Double Parking,NOSTRAND AVE,Brooklyn,115.0,,,,,,,0,High,2.0,0-5,Commercial,1,Tri-State,Passenger,AVE,60875.0,705.0,0.0,0,,Safety-Critical,0,27,1
